# Network edges data
# Layout: spring
# N: 28004, m: 3
# h: 0.8, f_a: 0.1
# Generated: 2026-04-10T16:53:11.757107
source,target,source_type,target_type 
20151,5203,Type b,Type b
20151,10326,Type b,Type b
20151,17511,Type b,Type b
20152,4293,Type b,Type b
20152,13918,Type b,Type b
20152,994,Type b,Type b
20153,13509,Type b,Type b
20153,2243,Type b,Type b
20153,14510,Type b,Type b
20154,16891,Type b,Type b
20154,8747,Type b,Type b
20154,19811,Type b,Type b
20155,5411,Type b,Type b
20155,552,Type b,Type b
20155,4662,Type b,Type b
20156,17910,Type b,Type b
20156,1006,Type b,Type b
20156,19163,Type b,Type b
20157,12944,Type b,Type b
20157,16839,Type b,Type b
20157,14091,Type b,Type b
20158,532,Type b,Type b
20158,8648,Type b,Type b
20158,15407,Type b,Type b
20159,17169,Type b,Type b
20159,1086,Type b,Type b
20159,6509,Type b,Type b
20160,379,Type b,Type b
20160,956,Type b,Type b
20160,13611,Type b,Type b
20161,1653,Type b,Type b
20161,16066,Type b,Type b
20161,11791,Type b,Type b
20162,4860,Type a,Type b
20162,5440,Type a,Type b
20162,888,Type a,Type b
20163,17730,Type b,Type b
20163,16623,Type b,Type b
20163,8015,Type b,Type b
20164,32,Type b,Type b
20164,12482,Type b,Type b
20164,11513,Type b,Type b
20165,15717,Type b,Type b
20165,16493,Type b,Type b
20165,17975,Type b,Type b
20166,7634,Type b,Type b
20166,6027,Type b,Type b
20166,8751,Type b,Type b
20167,1299,Type b,Type b
20167,3765,Type b,Type b
20167,12353,Type b,Type b
20168,1917,Type b,Type b
20168,5655,Type b,Type b
20168,17528,Type b,Type b
20169,19672,Type b,Type b
20169,676,Type b,Type b
20169,6957,Type b,Type b
20170,2047,Type b,Type b
20170,17421,Type b,Type b
20170,119,Type b,Type b
20171,4632,Type b,Type b
20171,19783,Type b,Type b
20171,7322,Type b,Type b
20172,18329,Type b,Type b
20172,8129,Type b,Type b
20172,4026,Type b,Type b
20173,4923,Type b,Type b
20173,17311,Type b,Type b
20173,4131,Type b,Type b
20174,11119,Type b,Type b
20174,282,Type b,Type b
20174,19896,Type b,Type b
20175,18380,Type b,Type b
20175,9785,Type b,Type b
20175,2305,Type b,Type b
20176,1177,Type b,Type b
20176,14766,Type b,Type b
20176,12058,Type b,Type b
20177,14449,Type b,Type b
20177,12615,Type b,Type b
20177,11921,Type b,Type b
20178,8662,Type b,Type b
20178,19161,Type b,Type b
20178,910,Type b,Type b
20179,16,Type b,Type b
20179,12557,Type b,Type b
20179,2747,Type b,Type a
20180,287,Type b,Type b
20180,16322,Type b,Type b
20180,15142,Type b,Type b
20181,8470,Type b,Type b
20181,275,Type b,Type b
20181,4266,Type b,Type b
20182,6806,Type b,Type b
20182,12794,Type b,Type b
20182,932,Type b,Type b
20183,16406,Type b,Type b
20183,8718,Type b,Type b
20183,11793,Type b,Type b
20184,2121,Type b,Type b
20184,348,Type b,Type b
20184,6779,Type b,Type b
20185,12338,Type b,Type b
20185,12883,Type b,Type b
20185,235,Type b,Type b
20186,147,Type b,Type b
20186,18051,Type b,Type b
20186,19343,Type b,Type b
20187,246,Type b,Type b
20187,8083,Type b,Type b
20187,4497,Type b,Type b
20188,11141,Type b,Type b
20188,11896,Type b,Type b
20188,2926,Type b,Type b
20189,16777,Type b,Type b
20189,6760,Type b,Type b
20189,4391,Type b,Type b
20190,15032,Type b,Type b
20190,20173,Type b,Type b
20190,54,Type b,Type b
20191,18472,Type b,Type b
20191,9491,Type b,Type b
20191,3412,Type b,Type b
20192,2801,Type a,Type b
20192,18745,Type a,Type b
20192,3406,Type a,Type b
20193,18161,Type b,Type b
20193,16872,Type b,Type b
20193,4865,Type b,Type b
20194,11499,Type b,Type b
20194,10351,Type b,Type b
20194,1572,Type b,Type b
20195,14713,Type b,Type b
20195,12522,Type b,Type b
20195,6,Type b,Type b
20196,7311,Type b,Type b
20196,4793,Type b,Type b
20196,8066,Type b,Type b
20197,43,Type b,Type b
20197,447,Type b,Type b
20197,4096,Type b,Type b
20198,10887,Type b,Type b
20198,5534,Type b,Type b
20198,14175,Type b,Type b
20199,19534,Type b,Type b
20199,2964,Type b,Type b
20199,13964,Type b,Type b
20200,1548,Type b,Type b
20200,9457,Type b,Type b
20200,943,Type b,Type b
20201,18437,Type b,Type b
20201,7127,Type b,Type b
20201,790,Type b,Type b
20202,8430,Type b,Type b
20202,2059,Type b,Type b
20202,6955,Type b,Type b
20203,1263,Type b,Type b
20203,1328,Type b,Type b
20203,13409,Type b,Type b
20204,2334,Type a,Type b
20204,14497,Type a,Type b
20204,37,Type a,Type b
20205,1098,Type b,Type b
20205,11231,Type b,Type b
20205,20171,Type b,Type b
20206,431,Type b,Type b
20206,11592,Type b,Type b
20206,19145,Type b,Type b
20207,1,Type b,Type b
20207,7712,Type b,Type b
20207,317,Type b,Type b
20208,3672,Type b,Type b
20208,14024,Type b,Type b
20208,11377,Type b,Type b
20209,4452,Type b,Type b
20209,8054,Type b,Type b
20209,4480,Type b,Type b
20210,4326,Type b,Type b
20210,7554,Type b,Type b
20210,3144,Type b,Type b
20211,9974,Type b,Type b
20211,1427,Type b,Type b
20211,2470,Type b,Type b
20212,9749,Type b,Type b
20212,9609,Type b,Type b
20212,4322,Type b,Type b
20213,6061,Type b,Type b
20213,16033,Type b,Type b
20213,15447,Type b,Type b
20214,13762,Type b,Type b
20214,3042,Type b,Type b
20214,14215,Type b,Type b
20215,6980,Type b,Type b
20215,8409,Type b,Type b
20215,8854,Type b,Type b
20216,320,Type b,Type b
20216,16121,Type b,Type b
20216,12286,Type b,Type b
20217,4888,Type b,Type b
20217,11481,Type b,Type b
20217,14882,Type b,Type b
20218,565,Type b,Type b
20218,539,Type b,Type b
20218,10417,Type b,Type b
20219,8279,Type b,Type b
20219,98,Type b,Type b
20219,11050,Type b,Type b
20220,6679,Type a,Type b
20220,14389,Type a,Type b
20220,9686,Type a,Type b
20221,14968,Type b,Type b
20221,3410,Type b,Type b
20221,12891,Type b,Type b
20222,950,Type b,Type b
20222,16566,Type b,Type b
20222,441,Type b,Type b
20223,8242,Type a,Type b
20223,13238,Type a,Type b
20223,13108,Type a,Type b
20224,8290,Type b,Type b
20224,1181,Type b,Type b
20224,12285,Type b,Type a
20225,20159,Type b,Type b
20225,7474,Type b,Type b
20225,582,Type b,Type b
20226,1981,Type b,Type b
20226,3037,Type b,Type b
20226,5504,Type b,Type b
20227,17162,Type b,Type b
20227,8532,Type b,Type b
20227,13993,Type b,Type b
20228,8184,Type b,Type b
20228,11857,Type b,Type b
20228,2740,Type b,Type b
20229,1691,Type b,Type b
20229,15289,Type b,Type b
20229,11675,Type b,Type b
20230,5874,Type b,Type b
20230,1022,Type b,Type b
20230,5516,Type b,Type b
20231,369,Type b,Type b
20231,2441,Type b,Type b
20231,19699,Type b,Type b
20232,16701,Type b,Type b
20232,11854,Type b,Type b
20232,7950,Type b,Type b
20233,6558,Type a,Type b
20233,3495,Type a,Type b
20233,1876,Type a,Type b
20234,8789,Type b,Type b
20234,19315,Type b,Type b
20234,19543,Type b,Type b
20235,4512,Type b,Type b
20235,17837,Type b,Type b
20235,7927,Type b,Type b
20236,19507,Type b,Type b
20236,330,Type b,Type b
20236,2798,Type b,Type b
20237,1360,Type b,Type b
20237,3365,Type b,Type b
20237,10943,Type b,Type b
20238,8869,Type b,Type b
20238,3125,Type b,Type b
20238,7583,Type b,Type b
20239,18765,Type b,Type b
20239,10506,Type b,Type b
20239,13956,Type b,Type b
20240,137,Type b,Type b
20240,10787,Type b,Type b
20240,1517,Type b,Type b
20241,6201,Type b,Type b
20241,18355,Type b,Type b
20241,10840,Type b,Type b
20242,3,Type b,Type b
20242,992,Type b,Type b
20242,116,Type b,Type b
20243,15888,Type b,Type b
20243,16885,Type b,Type b
20243,4462,Type b,Type b
20244,12164,Type b,Type b
20244,10788,Type b,Type b
20244,19192,Type b,Type b
20245,10539,Type b,Type b
20245,7783,Type b,Type b
20245,14210,Type b,Type b
20246,10556,Type b,Type b
20246,15820,Type b,Type b
20246,8802,Type b,Type b
20247,16308,Type b,Type b
20247,20042,Type b,Type b
20247,17051,Type b,Type b
20248,14661,Type b,Type b
20248,1969,Type b,Type b
20248,401,Type b,Type b
20249,9229,Type b,Type b
20249,3986,Type b,Type b
20249,12050,Type b,Type b
20250,1844,Type a,Type b
20250,7666,Type a,Type b
20250,18856,Type a,Type b
20251,315,Type b,Type b
20251,8867,Type b,Type b
20251,8582,Type b,Type b
20252,649,Type b,Type b
20252,2576,Type b,Type b
20252,2886,Type b,Type b
20253,6899,Type b,Type b
20253,1144,Type b,Type b
20253,12687,Type b,Type b
20254,1363,Type b,Type b
20254,19766,Type b,Type b
20254,11155,Type b,Type b
20255,0,Type b,Type b
20255,6498,Type b,Type b
20255,418,Type b,Type b
20256,9458,Type b,Type b
20256,17260,Type b,Type b
20256,8931,Type b,Type b
20257,9926,Type b,Type b
20257,4978,Type b,Type b
20257,12279,Type b,Type b
20258,1983,Type b,Type a
20258,19638,Type b,Type b
20258,19953,Type b,Type b
20259,2620,Type b,Type b
20259,4786,Type b,Type b
20259,11096,Type b,Type b
20260,12130,Type b,Type b
20260,8877,Type b,Type b
20260,9630,Type b,Type b
20261,6197,Type b,Type b
20261,7823,Type b,Type b
20261,14231,Type b,Type b
20262,11722,Type b,Type b
20262,3259,Type b,Type b
20262,13937,Type b,Type b
20263,10321,Type b,Type b
20263,12076,Type b,Type b
20263,2487,Type b,Type b
20264,10452,Type b,Type b
20264,815,Type b,Type b
20264,9783,Type b,Type b
20265,252,Type a,Type b
20265,15110,Type a,Type b
20265,5408,Type a,Type b
20266,4225,Type b,Type b
20266,8433,Type b,Type b
20266,15392,Type b,Type a
20267,10055,Type a,Type b
20267,5308,Type a,Type b
20267,13071,Type a,Type b
20268,9068,Type b,Type b
20268,18549,Type b,Type b
20268,13849,Type b,Type b
20269,4811,Type b,Type b
20269,9940,Type b,Type b
20269,10249,Type b,Type b
20270,85,Type b,Type b
20270,285,Type b,Type b
20270,10880,Type b,Type b
20271,2852,Type a,Type b
20271,17870,Type a,Type b
20271,8569,Type a,Type b
20272,10002,Type b,Type b
20272,717,Type b,Type b
20272,4313,Type b,Type b
20273,11897,Type b,Type b
20273,11579,Type b,Type b
20273,953,Type b,Type b
20274,15856,Type b,Type b
20274,2864,Type b,Type b
20274,6749,Type b,Type b
20275,4648,Type b,Type b
20275,12652,Type b,Type b
20275,1907,Type b,Type b
20276,9058,Type b,Type b
20276,1378,Type b,Type b
20276,2727,Type b,Type b
20277,2024,Type b,Type b
20277,3008,Type b,Type b
20277,2130,Type b,Type b
20278,699,Type b,Type b
20278,12999,Type b,Type b
20278,17828,Type b,Type b
20279,9270,Type b,Type b
20279,9025,Type b,Type b
20279,7204,Type b,Type b
20280,534,Type b,Type b
20280,6930,Type b,Type b
20280,978,Type b,Type b
20281,4292,Type b,Type b
20281,8127,Type b,Type b
20281,3380,Type b,Type b
20282,16818,Type b,Type b
20282,3382,Type b,Type b
20282,12911,Type b,Type b
20283,228,Type b,Type b
20283,5,Type b,Type b
20283,10811,Type b,Type b
20284,476,Type b,Type b
20284,6937,Type b,Type b
20284,17408,Type b,Type b
20285,517,Type b,Type b
20285,2147,Type b,Type b
20285,5793,Type b,Type b
20286,1902,Type b,Type b
20286,9384,Type b,Type b
20286,4757,Type b,Type b
20287,8101,Type b,Type b
20287,7916,Type b,Type b
20287,17105,Type b,Type b
20288,940,Type b,Type b
20288,3471,Type b,Type b
20288,441,Type b,Type b
20289,9127,Type b,Type b
20289,12450,Type b,Type b
20289,8421,Type b,Type b
20290,13034,Type b,Type b
20290,20199,Type b,Type b
20290,11071,Type b,Type b
20291,255,Type b,Type b
20291,1903,Type b,Type b
20291,4576,Type b,Type b
20292,5098,Type b,Type b
20292,10814,Type b,Type b
20292,3999,Type b,Type b
20293,402,Type b,Type b
20293,11981,Type b,Type b
20293,12655,Type b,Type b
20294,4562,Type a,Type b
20294,3885,Type a,Type b
20294,10097,Type a,Type b
20295,562,Type b,Type b
20295,13731,Type b,Type b
20295,2266,Type b,Type b
20296,5579,Type a,Type b
20296,2916,Type a,Type b
20296,1605,Type a,Type b
20297,17766,Type b,Type b
20297,1376,Type b,Type b
20297,2146,Type b,Type b
20298,5068,Type b,Type b
20298,3408,Type b,Type b
20298,13562,Type b,Type b
20299,14415,Type b,Type b
20299,13870,Type b,Type b
20299,15812,Type b,Type b
20300,14513,Type b,Type b
20300,14419,Type b,Type b
20300,15658,Type b,Type b
20301,1451,Type b,Type b
20301,4264,Type b,Type b
20301,18255,Type b,Type b
20302,1793,Type b,Type b
20302,14425,Type b,Type b
20302,14655,Type b,Type b
20303,18626,Type b,Type b
20303,2641,Type b,Type b
20303,9629,Type b,Type b
20304,58,Type b,Type b
20304,4663,Type b,Type b
20304,3381,Type b,Type b
20305,15817,Type b,Type a
20305,1023,Type b,Type b
20305,20069,Type b,Type b
20306,8055,Type b,Type b
20306,4176,Type b,Type b
20306,5,Type b,Type b
20307,2270,Type b,Type b
20307,9476,Type b,Type b
20307,16381,Type b,Type b
20308,6733,Type b,Type b
20308,9846,Type b,Type b
20308,1789,Type b,Type b
20309,17644,Type b,Type b
20309,8793,Type b,Type b
20309,8315,Type b,Type b
20310,16657,Type b,Type b
20310,15536,Type b,Type b
20310,6434,Type b,Type b
20311,8153,Type b,Type b
20311,1306,Type b,Type b
20311,17712,Type b,Type b
20312,3455,Type a,Type b
20312,7339,Type a,Type b
20312,1471,Type a,Type b
20313,1758,Type b,Type b
20313,13907,Type b,Type b
20313,6189,Type b,Type b
20314,18861,Type b,Type b
20314,5822,Type b,Type b
20314,11398,Type b,Type b
20315,4826,Type b,Type b
20315,795,Type b,Type b
20315,1024,Type b,Type b
20316,18186,Type b,Type b
20316,13150,Type b,Type b
20316,52,Type b,Type b
20317,721,Type b,Type b
20317,14307,Type b,Type b
20317,4945,Type b,Type b
20318,19263,Type b,Type b
20318,7703,Type b,Type b
20318,7823,Type b,Type b
20319,20030,Type b,Type b
20319,10197,Type b,Type b
20319,3790,Type b,Type b
20320,2586,Type b,Type b
20320,4223,Type b,Type b
20320,10652,Type b,Type b
20321,3349,Type b,Type b
20321,15809,Type b,Type b
20321,1598,Type b,Type b
20322,12781,Type b,Type b
20322,7505,Type b,Type b
20322,12375,Type b,Type b
20323,17132,Type b,Type b
20323,3040,Type b,Type b
20323,2652,Type b,Type b
20324,9291,Type b,Type b
20324,380,Type b,Type b
20324,11689,Type b,Type b
20325,628,Type b,Type b
20325,760,Type b,Type b
20325,7411,Type b,Type b
20326,5616,Type b,Type b
20326,1711,Type b,Type b
20326,6575,Type b,Type b
20327,77,Type b,Type b
20327,15735,Type b,Type b
20327,9987,Type b,Type b
20328,1653,Type b,Type b
20328,6683,Type b,Type b
20328,15167,Type b,Type b
20329,4309,Type b,Type b
20329,10063,Type b,Type b
20329,359,Type b,Type b
20330,14888,Type b,Type b
20330,17835,Type b,Type b
20330,8065,Type b,Type b
20331,708,Type b,Type b
20331,11718,Type b,Type b
20331,352,Type b,Type b
20332,6270,Type b,Type b
20332,11377,Type b,Type b
20332,10971,Type b,Type b
20333,4144,Type b,Type b
20333,509,Type b,Type b
20333,6108,Type b,Type b
20334,9938,Type b,Type b
20334,9988,Type b,Type b
20334,7634,Type b,Type b
20335,16063,Type b,Type b
20335,3,Type b,Type b
20335,1827,Type b,Type b
20336,2594,Type b,Type b
20336,6761,Type b,Type b
20336,9679,Type b,Type b
20337,19588,Type b,Type b
20337,11162,Type b,Type b
20337,16334,Type b,Type b
20338,273,Type b,Type b
20338,13421,Type b,Type b
20338,1953,Type b,Type b
20339,3318,Type b,Type b
20339,1400,Type b,Type b
20339,16604,Type b,Type b
20340,12413,Type b,Type a
20340,8928,Type b,Type a
20340,11884,Type b,Type b
20341,4695,Type a,Type b
20341,10949,Type a,Type b
20341,4306,Type a,Type b
20342,5372,Type b,Type b
20342,4998,Type b,Type b
20342,3724,Type b,Type b
20343,9037,Type b,Type b
20343,12723,Type b,Type b
20343,634,Type b,Type b
20344,5406,Type b,Type b
20344,199,Type b,Type b
20344,12713,Type b,Type b
20345,174,Type b,Type b
20345,7890,Type b,Type b
20345,978,Type b,Type b
20346,16694,Type b,Type b
20346,9997,Type b,Type b
20346,12455,Type b,Type b
20347,6315,Type b,Type b
20347,15086,Type b,Type b
20347,164,Type b,Type b
20348,964,Type b,Type b
20348,7152,Type b,Type b
20348,19544,Type b,Type b
20349,5496,Type b,Type b
20349,11044,Type b,Type b
20349,11201,Type b,Type b
20350,2683,Type b,Type b
20350,1571,Type b,Type b
20350,460,Type b,Type b
20351,18965,Type a,Type b
20351,465,Type a,Type b
20351,7898,Type a,Type b
20352,1593,Type b,Type b
20352,10309,Type b,Type b
20352,6927,Type b,Type b
20353,292,Type b,Type b
20353,1319,Type b,Type b
20353,9889,Type b,Type b
20354,15483,Type b,Type b
20354,3362,Type b,Type b
20354,11001,Type b,Type b
20355,3366,Type b,Type a
20355,18114,Type b,Type b
20355,1850,Type b,Type b
20356,1267,Type b,Type b
20356,19731,Type b,Type b
20356,4245,Type b,Type b
20357,7918,Type b,Type b
20357,5106,Type b,Type b
20357,13249,Type b,Type b
20358,18697,Type b,Type b
20358,190,Type b,Type b
20358,8817,Type b,Type b
20359,12682,Type b,Type b
20359,3376,Type b,Type b
20359,7044,Type b,Type b
20360,18717,Type b,Type b
20360,850,Type b,Type b
20360,1543,Type b,Type b
20361,8201,Type b,Type b
20361,9940,Type b,Type b
20361,2009,Type b,Type b
20362,2340,Type b,Type b
20362,12444,Type b,Type b
20362,52,Type b,Type b
20363,1070,Type b,Type b
20363,1470,Type b,Type b
20363,3161,Type b,Type b
20364,16000,Type b,Type b
20364,5970,Type b,Type b
20364,9341,Type b,Type b
20365,15104,Type b,Type b
20365,5680,Type b,Type b
20365,1050,Type b,Type b
20366,15361,Type b,Type b
20366,3559,Type b,Type b
20366,577,Type b,Type b
20367,20355,Type b,Type b
20367,10706,Type b,Type b
20367,11396,Type b,Type b
