# Network edges data
# Layout: spring
# N: 28004, m: 3
# h: 0.7, f_a: 0.55
# Generated: 2026-04-09T15:34:28.318197
source,target,source_type,target_type 
25252,3268,Type a,Type b
25253,2834,Type a,Type a
25253,323,Type a,Type b
25253,768,Type a,Type a
25254,16046,Type b,Type a
25254,4280,Type b,Type a
25254,12518,Type b,Type a
25255,15978,Type b,Type b
25255,15669,Type b,Type b
25255,1873,Type b,Type a
25256,31,Type a,Type a
25256,17,Type a,Type a
25256,495,Type a,Type a
25257,186,Type a,Type a
25257,3254,Type a,Type a
25257,11049,Type a,Type b
25258,6511,Type a,Type a
25258,24811,Type a,Type a
25258,23,Type a,Type a
25259,1195,Type b,Type a
25259,22952,Type b,Type b
25259,319,Type b,Type b
25260,1422,Type b,Type b
25260,17259,Type b,Type a
25260,8557,Type b,Type a
25261,19406,Type b,Type b
25261,12740,Type b,Type b
25261,13007,Type b,Type b
25262,13380,Type a,Type b
25262,13142,Type a,Type b
25262,4556,Type a,Type a
25263,4458,Type a,Type b
25263,5555,Type a,Type b
25263,1147,Type a,Type b
25264,4644,Type b,Type a
25264,7228,Type b,Type a
25264,22705,Type b,Type a
25265,3969,Type a,Type b
25265,5,Type a,Type b
25265,21298,Type a,Type b
25266,13826,Type a,Type b
25266,36,Type a,Type a
25266,7082,Type a,Type a
25267,12065,Type b,Type b
25267,8385,Type b,Type b
25267,17941,Type b,Type b
25268,17,Type b,Type a
25268,2174,Type b,Type a
25268,13616,Type b,Type b
25269,700,Type b,Type a
25269,3008,Type b,Type b
25269,21738,Type b,Type a
25270,15628,Type a,Type b
25270,7765,Type a,Type b
25270,18184,Type a,Type b
25271,8402,Type a,Type a
25271,18362,Type a,Type a
25271,4501,Type a,Type a
25272,2729,Type a,Type a
25272,13324,Type a,Type a
25272,9656,Type a,Type b
25273,21724,Type a,Type b
25273,10803,Type a,Type b
25273,14134,Type a,Type b
25274,771,Type b,Type b
25274,1927,Type b,Type a
25274,18658,Type b,Type b
25275,0,Type b,Type a
25275,35,Type b,Type b
25275,10518,Type b,Type b
25276,1694,Type a,Type b
25276,4159,Type a,Type b
25276,974,Type a,Type a
25277,1543,Type a,Type a
25277,24361,Type a,Type a
25277,4981,Type a,Type a
25278,22956,Type b,Type b
25278,12,Type b,Type b
25278,467,Type b,Type b
25279,11203,Type a,Type b
25279,14009,Type a,Type a
25279,22778,Type a,Type a
25280,7,Type b,Type b
25280,19032,Type b,Type a
25280,2364,Type b,Type a
25281,9072,Type a,Type a
25281,17384,Type a,Type a
25281,6507,Type a,Type b
25282,2807,Type a,Type b
25282,239,Type a,Type b
25282,1333,Type a,Type a
25283,4966,Type a,Type b
25283,4884,Type a,Type b
25283,21201,Type a,Type a
25284,1669,Type b,Type a
25284,9272,Type b,Type a
25284,24877,Type b,Type b
25285,13382,Type a,Type a
25285,11021,Type a,Type b
25285,1017,Type a,Type b
25286,16361,Type a,Type b
25286,4,Type a,Type b
25286,19,Type a,Type a
25287,22894,Type a,Type a
25287,10920,Type a,Type b
25287,5178,Type a,Type b
25288,10586,Type b,Type b
25288,8487,Type b,Type a
25288,659,Type b,Type a
25289,1077,Type a,Type b
25289,1,Type a,Type b
25289,19175,Type a,Type b
25290,4035,Type a,Type a
25290,108,Type a,Type a
25290,2158,Type a,Type a
25291,8522,Type a,Type a
25291,4884,Type a,Type b
25291,2137,Type a,Type a
25292,21719,Type b,Type b
25292,21989,Type b,Type b
25292,8503,Type b,Type b
25293,18715,Type a,Type b
25293,12629,Type a,Type b
25293,1360,Type a,Type b
25294,8867,Type b,Type a
25294,1686,Type b,Type a
25294,7547,Type b,Type a
25295,19461,Type a,Type a
25295,976,Type a,Type a
25295,12481,Type a,Type b
25296,20070,Type a,Type a
25296,7646,Type a,Type a
25296,13757,Type a,Type a
25297,2405,Type a,Type a
25297,2326,Type a,Type b
25297,659,Type a,Type a
25298,4337,Type a,Type a
25298,22130,Type a,Type a
25298,7933,Type a,Type a
25299,10330,Type b,Type a
25299,8520,Type b,Type a
25299,3943,Type b,Type a
25300,17901,Type b,Type a
25300,234,Type b,Type a
25300,3733,Type b,Type a
25301,13638,Type a,Type b
25301,16578,Type a,Type b
25301,2,Type a,Type a
25302,95,Type b,Type a
25302,5051,Type b,Type a
25302,3386,Type b,Type b
25303,234,Type b,Type a
25303,7551,Type b,Type b
25303,2,Type b,Type a
25304,14363,Type a,Type a
25304,990,Type a,Type a
25304,11463,Type a,Type b
25305,496,Type a,Type b
25305,24707,Type a,Type b
25305,17,Type a,Type a
25306,13541,Type a,Type a
25306,17438,Type a,Type a
25306,104,Type a,Type b
25307,6429,Type a,Type a
25307,160,Type a,Type a
25307,1100,Type a,Type b
25308,252,Type b,Type a
25308,2645,Type b,Type b
25308,666,Type b,Type a
25309,2090,Type a,Type a
25309,14298,Type a,Type b
25309,13449,Type a,Type a
25310,22699,Type b,Type b
25310,575,Type b,Type a
25310,749,Type b,Type a
25311,21456,Type b,Type b
25311,7,Type b,Type b
25311,4819,Type b,Type a
25312,838,Type a,Type a
25312,7794,Type a,Type a
25312,1473,Type a,Type b
25313,22497,Type b,Type a
25313,178,Type b,Type a
25313,6819,Type b,Type b
25314,129,Type a,Type a
25314,16691,Type a,Type b
25314,4957,Type a,Type a
25315,56,Type a,Type a
25315,8158,Type a,Type a
25315,4334,Type a,Type a
25316,11149,Type b,Type b
25316,1002,Type b,Type a
25316,667,Type b,Type a
25317,3937,Type a,Type b
25317,5522,Type a,Type a
25317,163,Type a,Type a
25318,14514,Type b,Type a
25318,5439,Type b,Type b
25318,4539,Type b,Type a
25319,326,Type a,Type a
25319,24342,Type a,Type b
25319,4990,Type a,Type a
25320,6656,Type b,Type a
25320,5315,Type b,Type b
25320,726,Type b,Type a
25321,7513,Type a,Type a
25321,76,Type a,Type b
25321,2,Type a,Type a
25322,315,Type b,Type a
25322,1124,Type b,Type a
25322,2241,Type b,Type b
25323,6309,Type a,Type a
25323,329,Type a,Type b
25323,6114,Type a,Type a
25324,68,Type b,Type a
25324,4569,Type b,Type a
25324,10453,Type b,Type a
25325,1152,Type a,Type a
25325,1586,Type a,Type a
25325,18741,Type a,Type a
25326,12705,Type a,Type a
25326,16852,Type a,Type a
25326,18721,Type a,Type a
25327,16691,Type a,Type b
25327,178,Type a,Type a
25327,4264,Type a,Type a
25328,17609,Type a,Type b
25328,1713,Type a,Type a
25328,598,Type a,Type a
25329,4374,Type a,Type b
25329,16684,Type a,Type a
25329,10551,Type a,Type a
25330,13776,Type b,Type b
25330,1361,Type b,Type b
25330,19099,Type b,Type b
25331,116,Type a,Type b
25331,20208,Type a,Type b
25331,2479,Type a,Type a
25332,25118,Type a,Type a
25332,16414,Type a,Type a
25332,25045,Type a,Type b
25333,23997,Type b,Type b
25333,4556,Type b,Type a
25333,978,Type b,Type a
25334,36,Type a,Type a
25334,18285,Type a,Type b
25334,7141,Type a,Type b
25335,5053,Type a,Type b
25335,12264,Type a,Type b
25335,8234,Type a,Type a
25336,6651,Type a,Type b
25336,8555,Type a,Type b
25336,23811,Type a,Type b
25337,2374,Type a,Type a
25337,429,Type a,Type a
25337,17085,Type a,Type b
25338,14587,Type b,Type b
25338,3309,Type b,Type a
25338,17829,Type b,Type a
25339,16941,Type b,Type a
25339,18525,Type b,Type b
25339,14672,Type b,Type a
25340,2863,Type b,Type b
25340,3352,Type b,Type b
25340,18613,Type b,Type b
25341,0,Type a,Type a
25341,8655,Type a,Type a
25341,16526,Type a,Type b
25342,15468,Type b,Type b
25342,15327,Type b,Type a
25342,1921,Type b,Type a
25343,1,Type a,Type b
25343,21067,Type a,Type b
25343,90,Type a,Type a
25344,883,Type b,Type a
25344,22077,Type b,Type b
25344,25234,Type b,Type b
25345,665,Type b,Type a
25345,11132,Type b,Type b
25345,12883,Type b,Type b
25346,118,Type a,Type a
25346,3182,Type a,Type a
25346,18111,Type a,Type a
25347,608,Type b,Type b
25347,8857,Type b,Type b
25347,6487,Type b,Type a
25348,76,Type a,Type b
25348,18371,Type a,Type a
25348,2318,Type a,Type a
25349,1998,Type b,Type b
25349,8347,Type b,Type b
25349,22755,Type b,Type b
25350,10978,Type a,Type a
25350,1040,Type a,Type b
25350,7066,Type a,Type a
25351,319,Type b,Type b
25351,9772,Type b,Type a
25351,702,Type b,Type b
25352,8134,Type a,Type a
25352,3159,Type a,Type a
25352,8286,Type a,Type a
25353,285,Type a,Type a
25353,11779,Type a,Type a
25353,14010,Type a,Type b
25354,4468,Type b,Type b
25354,23078,Type b,Type a
25354,2925,Type b,Type a
25355,23496,Type b,Type a
25355,2479,Type b,Type a
25355,16,Type b,Type a
25356,805,Type b,Type a
25356,15345,Type b,Type a
25356,2156,Type b,Type b
25357,10217,Type a,Type a
25357,25262,Type a,Type a
25357,8650,Type a,Type a
25358,4468,Type b,Type b
25358,3072,Type b,Type a
25358,2537,Type b,Type a
25359,23542,Type b,Type b
25359,2,Type b,Type a
25359,2222,Type b,Type b
25360,872,Type a,Type a
25360,356,Type a,Type b
25360,18411,Type a,Type a
25361,22483,Type a,Type b
25361,19681,Type a,Type b
25361,13,Type a,Type b
25362,1,Type a,Type b
25362,25029,Type a,Type b
25362,16287,Type a,Type a
25363,4634,Type a,Type b
25363,3351,Type a,Type b
25363,271,Type a,Type b
25364,21657,Type a,Type a
25364,1278,Type a,Type a
25364,0,Type a,Type a
25365,4303,Type b,Type a
25365,4,Type b,Type b
25365,1108,Type b,Type b
25366,2269,Type b,Type b
25366,3,Type b,Type b
25366,34,Type b,Type a
25367,13041,Type a,Type a
25367,1827,Type a,Type b
25367,7182,Type a,Type b
25368,9286,Type b,Type a
25368,12066,Type b,Type a
25368,13257,Type b,Type a
25369,9563,Type a,Type a
25369,9758,Type a,Type a
25369,3169,Type a,Type a
25370,13478,Type a,Type b
25370,1189,Type a,Type b
25370,2024,Type a,Type b
25371,14707,Type a,Type b
25371,248,Type a,Type b
25371,14623,Type a,Type a
25372,7850,Type b,Type a
25372,8712,Type b,Type b
25372,13763,Type b,Type b
25373,23487,Type a,Type a
25373,2,Type a,Type a
25373,42,Type a,Type a
25374,10684,Type b,Type a
25374,2,Type b,Type a
25374,17990,Type b,Type a
25375,13294,Type b,Type a
25375,23775,Type b,Type b
25375,9655,Type b,Type a
25376,3098,Type b,Type b
25376,2754,Type b,Type a
25376,1,Type b,Type b
25377,18354,Type b,Type b
25377,8506,Type b,Type b
25377,22618,Type b,Type a
25378,352,Type a,Type a
25378,248,Type a,Type b
25378,175,Type a,Type a
25379,23701,Type b,Type a
25379,1041,Type b,Type b
25379,20761,Type b,Type a
25380,23515,Type b,Type a
25380,428,Type b,Type a
25380,11,Type b,Type b
25381,24013,Type b,Type a
25381,2,Type b,Type a
25381,15464,Type b,Type b
25382,9480,Type a,Type b
25382,116,Type a,Type b
25382,403,Type a,Type b
25383,3,Type b,Type b
25383,7222,Type b,Type a
25383,132,Type b,Type a
25384,14392,Type a,Type a
25384,595,Type a,Type b
25384,2499,Type a,Type a
25385,24899,Type a,Type b
25385,5751,Type a,Type a
25385,21180,Type a,Type b
25386,32,Type a,Type b
25386,1049,Type a,Type a
25386,671,Type a,Type a
25387,1195,Type a,Type a
25387,6347,Type a,Type a
25387,16198,Type a,Type a
25388,18,Type a,Type b
25388,3994,Type a,Type b
25388,20998,Type a,Type a
25389,14085,Type a,Type b
25389,6468,Type a,Type a
25389,16897,Type a,Type b
25390,10984,Type a,Type a
25390,2081,Type a,Type b
25390,22234,Type a,Type b
25391,10855,Type b,Type a
25391,9946,Type b,Type a
25391,336,Type b,Type b
25392,21355,Type b,Type b
25392,1458,Type b,Type a
25392,4109,Type b,Type a
25393,4110,Type a,Type a
25393,24315,Type a,Type b
25393,3,Type a,Type b
25394,9055,Type b,Type b
25394,3965,Type b,Type b
25394,22481,Type b,Type b
25395,14348,Type a,Type b
25395,22755,Type a,Type b
25395,12066,Type a,Type a
25396,17979,Type b,Type b
25396,17917,Type b,Type b
25396,4459,Type b,Type a
25397,9,Type b,Type b
25397,1111,Type b,Type a
25397,425,Type b,Type b
25398,2480,Type b,Type a
25398,6299,Type b,Type b
25398,13,Type b,Type b
25399,5403,Type a,Type a
25399,7281,Type a,Type a
25399,595,Type a,Type b
25400,469,Type b,Type a
25400,7837,Type b,Type b
25400,13734,Type b,Type b
25401,22218,Type a,Type b
25401,4875,Type a,Type b
25401,12687,Type a,Type a
25402,18757,Type b,Type a
25402,10009,Type b,Type a
25402,4887,Type b,Type b
25403,11992,Type a,Type a
25403,1915,Type a,Type a
25403,271,Type a,Type b
25404,9010,Type a,Type a
25404,20285,Type a,Type a
25404,1900,Type a,Type b
25405,5102,Type b,Type a
25405,452,Type b,Type b
25405,20744,Type b,Type a
25406,20962,Type a,Type b
25406,958,Type a,Type b
25406,24607,Type a,Type b
25407,21029,Type b,Type a
25407,21239,Type b,Type a
25407,1220,Type b,Type a
25408,8115,Type a,Type b
25408,14896,Type a,Type a
25408,921,Type a,Type a
25409,5571,Type b,Type b
25409,21184,Type b,Type b
25409,1545,Type b,Type a
25410,403,Type b,Type b
25410,4,Type b,Type b
25410,13128,Type b,Type a
25411,1108,Type a,Type b
25411,3340,Type a,Type a
25411,1049,Type a,Type a
25412,4286,Type a,Type a
25412,10977,Type a,Type b
25412,25037,Type a,Type a
25413,2,Type a,Type a
25413,2625,Type a,Type b
25413,6,Type a,Type a
25414,24960,Type b,Type a
25414,3,Type b,Type b
25414,12292,Type b,Type a
25415,234,Type b,Type a
25415,50,Type b,Type b
25415,5048,Type b,Type b
25416,1541,Type a,Type a
25416,9,Type a,Type b
25416,1879,Type a,Type a
25417,1665,Type b,Type b
25417,68,Type b,Type a
25417,266,Type b,Type a
25418,928,Type b,Type b
25418,3,Type b,Type b
25418,339,Type b,Type a
25419,3033,Type a,Type b
25419,644,Type a,Type a
25419,2742,Type a,Type a
25420,2341,Type a,Type b
25420,1045,Type a,Type b
25420,4391,Type a,Type b
25421,21783,Type a,Type a
25421,125,Type a,Type a
25421,1898,Type a,Type a
25422,4786,Type b,Type b
25422,9072,Type b,Type a
25422,14331,Type b,Type a
25423,16841,Type a,Type a
25423,326,Type a,Type a
25423,4,Type a,Type b
25424,16937,Type a,Type a
25424,25162,Type a,Type b
25424,9653,Type a,Type a
25425,10741,Type a,Type a
25425,1255,Type a,Type a
25425,1875,Type a,Type a
25426,13490,Type b,Type b
25426,12995,Type b,Type b
25426,133,Type b,Type b
25427,22025,Type b,Type b
25427,6330,Type b,Type b
25427,5840,Type b,Type a
25428,265,Type a,Type a
25428,21459,Type a,Type a
25428,1150,Type a,Type b
25429,135,Type a,Type a
25429,3938,Type a,Type a
25429,2006,Type a,Type a
25430,17412,Type b,Type b
25430,13460,Type b,Type a
25430,153,Type b,Type b
25431,4099,Type a,Type a
25431,10626,Type a,Type a
25431,328,Type a,Type a
25432,5953,Type b,Type b
25432,985,Type b,Type a
25432,3610,Type b,Type b
25433,421,Type a,Type b
25433,12528,Type a,Type b
25433,11235,Type a,Type b
25434,48,Type a,Type a
25434,417,Type a,Type b
25434,1071,Type a,Type a
25435,407,Type a,Type b
25435,11614,Type a,Type a
25435,3932,Type a,Type b
25436,2245,Type a,Type a
25436,43,Type a,Type b
25436,1702,Type a,Type a
25437,9227,Type a,Type a
25437,22905,Type a,Type b
25437,370,Type a,Type b
25438,1557,Type a,Type a
25438,13999,Type a,Type a
25438,872,Type a,Type a
25439,9912,Type b,Type a
25439,639,Type b,Type a
25439,21803,Type b,Type a
25440,3612,Type a,Type a
25440,5434,Type a,Type b
25440,14735,Type a,Type b
25441,1230,Type a,Type a
25441,10038,Type a,Type b
25441,15073,Type a,Type b
25442,2044,Type b,Type a
25442,12216,Type b,Type a
25442,3764,Type b,Type a
25443,1208,Type a,Type b
25443,3,Type a,Type b
25443,268,Type a,Type a
25444,928,Type a,Type b
25444,394,Type a,Type b
25444,2212,Type a,Type b
25445,9018,Type b,Type b
25445,5015,Type b,Type a
25445,14596,Type b,Type a
25446,15924,Type a,Type b
25446,10478,Type a,Type b
25446,2969,Type a,Type b
25447,10480,Type b,Type b
25447,20734,Type b,Type a
25447,20181,Type b,Type a
25448,1024,Type b,Type a
25448,1672,Type b,Type a
25448,7580,Type b,Type b
25449,239,Type a,Type b
25449,0,Type a,Type a
25449,16539,Type a,Type b
25450,1990,Type b,Type b
25450,11668,Type b,Type a
25450,91,Type b,Type b
25451,7765,Type b,Type b
25451,3668,Type b,Type b
25451,4235,Type b,Type a
25452,64,Type b,Type b
25452,867,Type b,Type a
25452,992,Type b,Type b
25453,16282,Type b,Type a
25453,21085,Type b,Type b
25453,12797,Type b,Type b
25454,9391,Type a,Type a
25454,16177,Type a,Type a
25454,3777,Type a,Type b
25455,24620,Type b,Type a
25455,18237,Type b,Type b
25455,2236,Type b,Type b
25456,17578,Type a,Type a
25456,14102,Type a,Type b
25456,1,Type a,Type b
25457,5593,Type a,Type a
25457,72,Type a,Type a
25457,131,Type a,Type b
25458,18729,Type a,Type b
25458,6381,Type a,Type b
25458,3278,Type a,Type b
25459,13722,Type b,Type b
25459,19083,Type b,Type b
25459,7601,Type b,Type b
25460,11379,Type a,Type a
25460,2350,Type a,Type a
25460,261,Type a,Type a
25461,9120,Type b,Type b
25461,9307,Type b,Type a
25461,3711,Type b,Type a
25462,4279,Type b,Type a
25462,3114,Type b,Type a
25462,1669,Type b,Type a
25463,22743,Type b,Type b
25463,659,Type b,Type a
25463,316,Type b,Type b
25464,19154,Type b,Type a
25464,31,Type b,Type a
25464,1681,Type b,Type a
25465,18870,Type b,Type a
25465,887,Type b,Type b
25465,1168,Type b,Type b
25466,5,Type b,Type b
25466,3281,Type b,Type a
25466,15260,Type b,Type b
25467,15186,Type b,Type b
25467,10523,Type b,Type b
25467,62,Type b,Type a
25468,22001,Type b,Type a
25468,1949,Type b,Type b
25468,23972,Type b,Type a
25469,9767,Type b,Type b
25469,10123,Type b,Type b
25469,5508,Type b,Type b
25470,23266,Type a,Type a
25470,5560,Type a,Type b
25470,370,Type a,Type b
25471,208,Type b,Type b
25471,173,Type b,Type b
25471,3705,Type b,Type a
25472,9215,Type a,Type a
