# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: a
# A: 8.481989, alpha: 1.851852, gamma: 2.871772
# Generated: 2026-03-13T16:16:31.774141
k,pmf,A,alpha,gamma
350,4.1298317797940357e-07,8.481988708076509,1.8518518518518516,2.871772170576951
351,4.0963091976191164e-07,8.481988708076509,1.8518518518518516,2.871772170576951
352,4.0631524426671327e-07,8.481988708076509,1.8518518518518516,2.871772170576951
353,4.0303565057325653e-07,8.481988708076509,1.8518518518518516,2.871772170576951
354,3.9979164600473274e-07,8.481988708076509,1.8518518518518516,2.871772170576951
355,3.965827459697457e-07,8.481988708076509,1.8518518518518516,2.871772170576951
356,3.9340847380745575e-07,8.481988708076509,1.8518518518518516,2.871772170576951
357,3.902683606361112e-07,8.481988708076509,1.8518518518518516,2.871772170576951
358,3.8716194520488493e-07,8.481988708076509,1.8518518518518516,2.871772170576951
359,3.8408877374893413e-07,8.481988708076509,1.8518518518518516,2.871772170576951
360,3.810483998476056e-07,8.481988708076509,1.8518518518518516,2.871772170576951
361,3.7804038428570885e-07,8.481988708076509,1.8518518518518516,2.871772170576951
362,3.750642949177828e-07,8.481988708076509,1.8518518518518516,2.871772170576951
363,3.721197065352833e-07,8.481988708076509,1.8518518518518516,2.871772170576951
364,3.6920620073662134e-07,8.481988708076509,1.8518518518518516,2.871772170576951
365,3.663233657999825e-07,8.481988708076509,1.8518518518518516,2.871772170576951
366,3.634707965588611e-07,8.481988708076509,1.8518518518518516,2.871772170576951
367,3.6064809428024383e-07,8.481988708076509,1.8518518518518516,2.871772170576951
368,3.5785486654537965e-07,8.481988708076509,1.8518518518518516,2.871772170576951
369,3.5509072713307415e-07,8.481988708076509,1.8518518518518516,2.871772170576951
370,3.5235529590544746e-07,8.481988708076509,1.8518518518518516,2.871772170576951
371,3.4964819869609955e-07,8.481988708076509,1.8518518518518516,2.871772170576951
372,3.469690672006228e-07,8.481988708076509,1.8518518518518516,2.871772170576951
373,3.4431753886940893e-07,8.481988708076509,1.8518518518518516,2.871772170576951
374,3.416932568026951e-07,8.481988708076509,1.8518518518518516,2.871772170576951
375,3.3909586964779715e-07,8.481988708076509,1.8518518518518516,2.871772170576951
376,3.3652503149847776e-07,8.481988708076509,1.8518518518518516,2.871772170576951
377,3.3398040179640145e-07,8.481988708076509,1.8518518518518516,2.871772170576951
378,3.314616452346253e-07,8.481988708076509,1.8518518518518516,2.871772170576951
379,3.289684316630811e-07,8.481988708076509,1.8518518518518516,2.871772170576951
380,3.265004359959998e-07,8.481988708076509,1.8518518518518516,2.871772170576951
381,3.2405733812123544e-07,8.481988708076509,1.8518518518518516,2.871772170576951
382,3.216388228114442e-07,8.481988708076509,1.8518518518518516,2.871772170576951
383,3.19244579637075e-07,8.481988708076509,1.8518518518518516,2.871772170576951
384,3.168743028811319e-07,8.481988708076509,1.8518518518518516,2.871772170576951
385,3.1452769145566565e-07,8.481988708076509,1.8518518518518516,2.871772170576951
386,3.1220444881995716e-07,8.481988708076509,1.8518518518518516,2.871772170576951
387,3.09904282900352e-07,8.481988708076509,1.8518518518518516,2.871772170576951
388,3.07626906011711e-07,8.481988708076509,1.8518518518518516,2.871772170576951
389,3.0537203478043795e-07,8.481988708076509,1.8518518518518516,2.871772170576951
390,3.0313939006905035e-07,8.481988708076509,1.8518518518518516,2.871772170576951
391,3.0092869690225814e-07,8.481988708076509,1.8518518518518516,2.871772170576951
392,2.9873968439451577e-07,8.481988708076509,1.8518518518518516,2.871772170576951
393,2.9657208567901603e-07,8.481988708076509,1.8518518518518516,2.871772170576951
394,2.9442563783809143e-07,8.481988708076509,1.8518518518518516,2.871772170576951
395,2.9230008183499403e-07,8.481988708076509,1.8518518518518516,2.871772170576951
396,2.9019516244702097e-07,8.481988708076509,1.8518518518518516,2.871772170576951
397,2.881106281999571e-07,8.481988708076509,1.8518518518518516,2.871772170576951
398,2.8604623130380524e-07,8.481988708076509,1.8518518518518516,2.871772170576951
399,2.840017275897754e-07,8.481988708076509,1.8518518518518516,2.871772170576951
400,2.819768764485058e-07,8.481988708076509,1.8518518518518516,2.871772170576951
401,2.799714407694876e-07,8.481988708076509,1.8518518518518516,2.871772170576951
402,2.7798518688166836e-07,8.481988708076509,1.8518518518518516,2.871772170576951
403,2.760178844952071e-07,8.481988708076509,1.8518518518518516,2.871772170576951
404,2.7406930664435696e-07,8.481988708076509,1.8518518518518516,2.871772170576951
405,2.7213922963144973e-07,8.481988708076509,1.8518518518518516,2.871772170576951
406,2.702274329719598e-07,8.481988708076509,1.8518518518518516,2.871772170576951
407,2.6833369934062296e-07,8.481988708076509,1.8518518518518516,2.871772170576951
408,2.6645781451858785e-07,8.481988708076509,1.8518518518518516,2.871772170576951
409,2.6459956734157746e-07,8.481988708076509,1.8518518518518516,2.871772170576951
410,2.6275874964903923e-07,8.481988708076509,1.8518518518518516,2.871772170576951
411,2.609351562342628e-07,8.481988708076509,1.8518518518518516,2.871772170576951
412,2.591285847954441e-07,8.481988708076509,1.8518518518518516,2.871772170576951
413,2.5733883588767577e-07,8.481988708076509,1.8518518518518516,2.871772170576951
414,2.555657128758449e-07,8.481988708076509,1.8518518518518516,2.871772170576951
415,2.5380902188841735e-07,8.481988708076509,1.8518518518518516,2.871772170576951
416,2.5206857177209177e-07,8.481988708076509,1.8518518518518516,2.871772170576951
417,2.503441740473032e-07,8.481988708076509,1.8518518518518516,2.871772170576951
418,2.486356428645593e-07,8.481988708076509,1.8518518518518516,2.871772170576951
419,2.4694279496159133e-07,8.481988708076509,1.8518518518518516,2.871772170576951
420,2.452654496213035e-07,8.481988708076509,1.8518518518518516,2.871772170576951
421,2.436034286305025e-07,8.481988708076509,1.8518518518518516,2.871772170576951
422,2.4195655623939235e-07,8.481988708076509,1.8518518518518516,2.871772170576951
423,2.403246591218182e-07,8.481988708076509,1.8518518518518516,2.871772170576951
424,2.38707566336243e-07,8.481988708076509,1.8518518518518516,2.871772170576951
425,2.371051092874426e-07,8.481988708076509,1.8518518518518516,2.871772170576951
426,2.3551712168890356e-07,8.481988708076509,1.8518518518518516,2.871772170576951
427,2.3394343952591034e-07,8.481988708076509,1.8518518518518516,2.871772170576951
428,2.3238390101930643e-07,8.481988708076509,1.8518518518518516,2.871772170576951
429,2.3083834658991642e-07,8.481988708076509,1.8518518518518516,2.871772170576951
430,2.2930661882361507e-07,8.481988708076509,1.8518518518518516,2.871772170576951
431,2.277885624370303e-07,8.481988708076509,1.8518518518518516,2.871772170576951
432,2.2628402424386692e-07,8.481988708076509,1.8518518518518516,2.871772170576951
433,2.2479285312183911e-07,8.481988708076509,1.8518518518518516,2.871772170576951
434,2.233148999801984e-07,8.481988708076509,1.8518518518518516,2.871772170576951
435,2.2185001772784562e-07,8.481988708076509,1.8518518518518516,2.871772170576951
436,2.2039806124201512e-07,8.481988708076509,1.8518518518518516,2.871772170576951
437,2.1895888733751932e-07,8.481988708076509,1.8518518518518516,2.871772170576951
438,2.175323547365424e-07,8.481988708076509,1.8518518518518516,2.871772170576951
439,2.1611832403897253e-07,8.481988708076509,1.8518518518518516,2.871772170576951
440,2.1471665769326124e-07,8.481988708076509,1.8518518518518516,2.871772170576951
441,2.1332721996779972e-07,8.481988708076509,1.8518518518518516,2.871772170576951
442,2.1194987692280186e-07,8.481988708076509,1.8518518518518516,2.871772170576951
443,2.1058449638268358e-07,8.481988708076509,1.8518518518518516,2.871772170576951
444,2.0923094790892884e-07,8.481988708076509,1.8518518518518516,2.871772170576951
445,2.0788910277343276e-07,8.481988708076509,1.8518518518518516,2.871772170576951
446,2.0655883393231224e-07,8.481988708076509,1.8518518518518516,2.871772170576951
447,2.0524001600017468e-07,8.481988708076509,1.8518518518518516,2.871772170576951
448,2.0393252522483653e-07,8.481988708076509,1.8518518518518516,2.871772170576951
449,2.026362394624818e-07,8.481988708076509,1.8518518518518516,2.871772170576951
450,2.0135103815325292e-07,8.481988708076509,1.8518518518518516,2.871772170576951
451,2.000768022972644e-07,8.481988708076509,1.8518518518518516,2.871772170576951
452,1.9881341443103253e-07,8.481988708076509,1.8518518518518516,2.871772170576951
453,1.975607586043112e-07,8.481988708076509,1.8518518518518516,2.871772170576951
454,1.9631872035732767e-07,8.481988708076509,1.8518518518518516,2.871772170576951
455,1.950871866984093e-07,8.481988708076509,1.8518518518518516,2.871772170576951
456,1.938660460819944e-07,8.481988708076509,1.8518518518518516,2.871772170576951
457,1.926551883870194e-07,8.481988708076509,1.8518518518518516,2.871772170576951
458,1.914545048956754e-07,8.481988708076509,1.8518518518518516,2.871772170576951
459,1.9026388827252653e-07,8.481988708076509,1.8518518518518516,2.871772170576951
460,1.8908323254398396e-07,8.481988708076509,1.8518518518518516,2.871772170576951
461,1.8791243307812786e-07,8.481988708076509,1.8518518518518516,2.871772170576951
462,1.8675138656487126e-07,8.481988708076509,1.8518518518518516,2.871772170576951
463,1.8559999099645928e-07,8.481988708076509,1.8518518518518516,2.871772170576951
464,1.8445814564829688e-07,8.481988708076509,1.8518518518518516,2.871772170576951
465,1.8332575106009961e-07,8.481988708076509,1.8518518518518516,2.871772170576951
466,1.822027090173607e-07,8.481988708076509,1.8518518518518516,2.871772170576951
467,1.810889225331284e-07,8.481988708076509,1.8518518518518516,2.871772170576951
468,1.799842958300887e-07,8.481988708076509,1.8518518518518516,2.871772170576951
469,1.7888873432294616e-07,8.481988708076509,1.8518518518518516,2.871772170576951
470,1.7780214460109888e-07,8.481988708076509,1.8518518518518516,2.871772170576951
471,1.7672443441160073e-07,8.481988708076509,1.8518518518518516,2.871772170576951
472,1.7565551264240633e-07,8.481988708076509,1.8518518518518516,2.871772170576951
473,1.7459528930589322e-07,8.481988708076509,1.8518518518518516,2.871772170576951
474,1.7354367552265593e-07,8.481988708076509,1.8518518518518516,2.871772170576951
475,1.7250058350556738e-07,8.481988708076509,1.8518518518518516,2.871772170576951
476,1.714659265441018e-07,8.481988708076509,1.8518518518518516,2.871772170576951
477,1.704396189889155e-07,8.481988708076509,1.8518518518518516,2.871772170576951
478,1.6942157623667942e-07,8.481988708076509,1.8518518518518516,2.871772170576951
479,1.6841171471516014e-07,8.481988708076509,1.8518518518518516,2.871772170576951
480,1.6740995186854356e-07,8.481988708076509,1.8518518518518516,2.871772170576951
481,1.6641620614299783e-07,8.481988708076509,1.8518518518518516,2.871772170576951
482,1.6543039697247048e-07,8.481988708076509,1.8518518518518516,2.871772170576951
483,1.6445244476471568e-07,8.481988708076509,1.8518518518518516,2.871772170576951
484,1.6348227088754755e-07,8.481988708076509,1.8518518518518516,2.871772170576951
485,1.6251979765531525e-07,8.481988708076509,1.8518518518518516,2.871772170576951
486,1.6156494831559595e-07,8.481988708076509,1.8518518518518516,2.871772170576951
487,1.6061764703610153e-07,8.481988708076509,1.8518518518518516,2.871772170576951
488,1.5967781889179531e-07,8.481988708076509,1.8518518518518516,2.871772170576951
489,1.5874538985221532e-07,8.481988708076509,1.8518518518518516,2.871772170576951
490,1.5782028676899945e-07,8.481988708076509,1.8518518518518516,2.871772170576951
491,1.5690243736361008e-07,8.481988708076509,1.8518518518518516,2.871772170576951
492,1.5599177021525362e-07,8.481988708076509,1.8518518518518516,2.871772170576951
493,1.550882147489919e-07,8.481988708076509,1.8518518518518516,2.871772170576951
494,1.5419170122404226e-07,8.481988708076509,1.8518518518518516,2.871772170576951
495,1.5330216072226209e-07,8.481988708076509,1.8518518518518516,2.871772170576951
496,1.5241952513681566e-07,8.481988708076509,1.8518518518518516,2.871772170576951
497,1.5154372716101902e-07,8.481988708076509,1.8518518518518516,2.871772170576951
498,1.5067470027736066e-07,8.481988708076509,1.8518518518518516,2.871772170576951
499,1.4981237874669391e-07,8.481988708076509,1.8518518518518516,2.871772170576951
500,1.489566975975991e-07,8.481988708076509,1.8518518518518516,2.871772170576951
